Close,High,Low,Open,Volume,RSI_14,EMA_5,EMA_20,VWAP,ATR_14,rolling_mean_5,rolling_std_5,rolling_volume_mean_5
1232.050048828125,1232.75,1230.050048828125,1232.300048828125,0.022198068984245985,78.8032658130742,1231.0479930933848,1227.7454307814041,1225.0097019945297,2.7142857142857144,1231.25,0.8291525179208011,0.019722599572910966
1233.699951171875,1234.5,1232.0,1232.25,0.013086438068632215,79.41913668554403,1231.9319791195483,1228.312527961449,1225.1911069676119,2.746433803013393,1231.9099853515625,1.209532401218982,0.019620259132532757
1234.699951171875,1234.949951171875,1233.0,1233.5999755859375,0.01175924977165132,82.41287718458811,1232.8546364703238,1228.9208539814897,1225.3631142257152,2.7071446010044644,1232.6499755859375,1.5866460476423396,0.0192870869371983
1236.449951171875,1237.5,1234.550048828125,1234.9000244140625,0.024780153498088032,74.59501547354321,1234.0530747041744,1229.6379108567644,1225.7802378823624,2.8000052315848216,1233.819970703125,1.83457449456984,0.02064859825656648
1235.9000244140625,1237.1500244140625,1234.0,1236.550048828125,0.013872693018282353,74.66356056567889,1234.6687246074705,1230.2343026241263,1225.9897646161628,2.864292689732143,1234.5599853515625,1.762576669520212,0.017139320668179983
1234.699951171875,1236.25,1234.4000244140625,1235.949951171875,0.007457242377743091,75.58483889582925,1234.6791334622721,1230.6596024858168,1226.0923999216739,2.717860630580357,1235.0899658203125,1.0888203084801904,0.014191155346879402
1235.75,1237.0999755859375,1234.4000244140625,1234.800048828125,0.017623709036321426,80.83389283364869,1235.036088974848,1231.1444022490723,1226.342417681353,2.7928553989955356,1235.4999755859376,0.775416503013243,0.015098609540417246
1237.199951171875,1238.0,1235.5,1236.0,0.015476477100069212,71.93754463165615,1235.7573763738571,1231.7211211941012,1226.5770984690753,2.7892892020089284,1235.9999755859376,0.9226268127293423,0.015842055006100825
1236.75,1238.9000244140625,1236.300048828125,1237.199951171875,0.013037405179507522,76.82986135233577,1236.0882509159048,1232.2000620327583,1226.7745058678224,2.74285888671875,1236.0599853515625,0.967860227017129,0.01349350534238472
1236.6500244140625,1238.0,1236.3499755859375,1236.75,0.017218087604171317,66.54183990968417,1236.2755087486241,1232.6238679738349,1227.0168524278974,2.4035731724330356,1236.2099853515624,0.9946195591678051,0.014162584259562516
1237.0,1237.0,1236.050048828125,1236.4000244140625,0.018029959095255187,63.44114249711225,1236.517005832416,1233.0406424525174,1227.250943512803,2.3607090541294644,1236.6699951171875,0.5574377248819625,0.016277127603064934
1235.4000244140625,1237.3499755859375,1234.75,1237.0999755859375,0.022869285232488188,62.362162162162164,1236.144678692965,1233.265345496474,1227.5067093577304,2.399989536830357,1236.6,0.7044297795882029,0.017326242842298285
1234.3499755859375,1235.800048828125,1233.550048828125,1235.6500244140625,0.021089171337887524,59.92883548183227,1235.546444323956,1233.3686436002324,1227.6955392649418,2.421412876674107,1236.0300048828126,1.1250646142153358,0.01844878168986195
1235.550048828125,1236.0999755859375,1233.5999755859375,1234.300048828125,0.027109215731510986,61.82428531367018,1235.5476458253456,1233.5763964790792,1227.9410998638634,2.346409388950893,1235.7900146484376,1.059135240103764,0.02126314380026264
1234.8499755859375,1236.5,1234.800048828125,1235.5999755859375,0.025982559378514417,70.41887159035713,1235.3150890788763,1233.6976897273514,1228.1708696946093,2.2749808175223216,1235.4300048828125,0.9978841757247393,0.023016038155131265
1237.199951171875,1237.550048828125,1234.5999755859375,1234.9000244140625,0.023818197362407742,69.20984007876321,1235.9433764432092,1234.0312384363538,1228.398735856143,2.30712890625,1235.4699951171874,1.0773718504530088,0.024173685808561773
1242.5,1243.199951171875,1237.0999755859375,1237.199951171875,0.036059289563726726,63.18375328705644,1238.1289176288062,1234.8377871567009,1228.900135473924,2.6035592215401784,1236.889990234375,3.315760188308392,0.02681168667480948
1243.5,1243.8499755859375,1241.699951171875,1242.25,0.025481858145337256,65.80332182206874,1239.9192784192041,1235.6627598084435,1229.288204950366,2.546421595982143,1238.7199951171874,4.014754906506645,0.027690224036299428
1241.199951171875,1244.0,1240.0,1243.5,0.019227964588196023,59.74371494391025,1240.3461693367612,1236.1901113668655,1229.5411153013765,2.6071341378348216,1239.8499755859375,3.6807054723291426,0.026113973807636436
1240.800048828125,1241.8499755859375,1240.25,1241.300048828125,0.0113333551257285,59.94905426530396,1240.4974625005493,1236.6291530298427,1229.6763534689521,2.5892769949776784,1241.039990234375,2.3985587309974457,0.023184132957079252
1239.550048828125,1241.5,1239.0,1240.75,0.01405310890518988,62.53152195411393,1240.1816579430747,1236.9073335820601,1229.825922713179,2.5749947684151784,1241.510009765625,1.5314837199531808,0.02123111526563568
1241.0999755859375,1241.75,1239.550048828125,1239.699951171875,0.010085216646791583,59.661858539634615,1240.4877638240291,1237.3066328205246,1229.9386694802533,2.553562709263393,1241.2300048828124,1.4298429310842538,0.01603630068224865
1241.699951171875,1242.449951171875,1240.699951171875,1241.3499755859375,0.008519307328719632,53.097402492181544,1240.8918262733112,1237.7250440920816,1230.0391469092233,2.4928501674107144,1240.8699951171875,0.805875262697005,0.012643790518925124
1240.6500244140625,1242.550048828125,1240.300048828125,1241.949951171875,0.013745553251289157,59.55056179775281,1240.8112256535617,1238.003613646556,1230.1915073934376,2.53570556640625,1240.760009765625,0.7868881719349644,0.011547308251543752
1238.4000244140625,1241.300048828125,1238.4000244140625,1240.3499755859375,0.012793026517363614,65.20805397810744,1240.007491907062,1238.0413670529852,1230.306958795672,2.6749965122767856,1240.2800048828126,1.3126953450790955,0.011839242529870776
1239.6500244140625,1240.449951171875,1237.75,1238.6500244140625,0.014790330965715325,64.02713182576419,1239.8883360760624,1238.194572515945,1230.435670142234,2.6821376255580356,1240.3,1.2994919008639494,0.011986686941975865
1241.300048828125,1241.800048828125,1238.5,1239.3499755859375,0.01017762478398812,66.66685374970535,1240.3589069934167,1238.4903321647241,1230.5343305506556,2.75714111328125,1240.3400146484375,1.3329335750267302,0.012005168569415171
1241.75,1242.5,1241.0,1241.300048828125,0.014294344433415537,64.28597200173186,1240.8226046622779,1238.8007767204647,1230.6861559667161,2.6857125418526784,1240.3500244140625,1.3458248426649335,0.013160175990354354
1242.0999755859375,1243.5,1241.25,1241.25,0.010217542584749892,50.488687422959174,1241.2483949701646,1239.114986136224,1230.7972962245526,2.725001743861607,1240.6400146484375,1.564994844425912,0.0124545738570465
1243.0,1243.199951171875,1241.4000244140625,1242.0999755859375,0.009050496960903815,43.83100154571757,1241.832263313443,1239.4849874565834,1230.8960822419845,2.642848423549107,1241.560009765625,1.2366138224571992,0.01170606794575454
1242.6500244140625,1243.5,1241.550048828125,1243.1500244140625,0.011162682953967546,47.8723864767759,1242.1048503469829,1239.7864195477719,1231.0159986160816,2.3464181082589284,1242.160009765625,0.6813484560402764,0.010980538343404983
1241.5999755859375,1244.699951171875,1241.3499755859375,1243.0,0.020071581731854218,45.1502012754248,1241.9365587599677,1239.9591391704544,1231.2252296679078,2.43212890625,1242.2199951171874,0.5943603979438095,0.012959329732978203
1240.5999755859375,1242.1500244140625,1240.3499755859375,1242.0,0.010809237544860378,52.55974402559744,1241.4910310352911,1240.0201712100243,1231.3201203082465,2.274989536830357,1241.989990234375,0.9423526106823239,0.012262308355267171
1239.3499755859375,1240.75,1239.1500244140625,1240.550048828125,0.013060978683894393,43.46299507406161,1240.7773458855067,1239.9563430553494,1231.4175279912986,2.274989536830357,1241.439990234375,1.4997661765959998,0.012830995575096071
1240.300048828125,1240.699951171875,1238.9000244140625,1239.199951171875,0.011026585255307338,53.21664144370521,1240.6182468663796,1239.9890769384708,1231.5001211019874,2.2249843052455356,1240.9,1.2654132736562504,0.013226213233976774
1239.25,1240.699951171875,1239.0,1240.5,0.00789319505220431,52.44946634490231,1240.1621645775865,1239.9186886586162,1231.556095578615,2.18927001953125,1240.2199951171874,0.9686284581203979,0.012572315653624128
1242.800048828125,1243.449951171875,1239.25,1239.25,0.01422991018809142,60.911816396154244,1241.041459327766,1240.1931039128551,1231.6817914714989,2.3642665318080356,1240.460009765625,1.4332882002052587,0.01140398134487157
1241.5,1243.050048828125,1241.199951171875,1242.75,0.011114907318410153,53.82063573172413,1241.1943062185107,1240.3175702068688,1231.778641937912,2.3357020786830356,1240.6400146484375,1.5097384481217628,0.011465115299581524
1241.75,1242.1500244140625,1241.300048828125,1241.8499755859375,0.007680562042634726,34.49201002663324,1241.3795374790072,1240.453992091929,1231.8433121988173,2.18927001953125,1241.12001953125,1.3723232114954502,0.010389031971329591
1240.800048828125,1241.75,1239.949951171875,1241.449951171875,0.01458288412711085,32.608883139284174,1241.18637459538,1240.4869498763285,1231.9528496897915,2.1249912806919644,1241.22001953125,1.3146399967397786,0.011100291745690292
1235.5,1241.4000244140625,1235.0,1241.0,0.06723682068232409,39.51256110849773,1239.29091639692,1240.0120022690592,1232.2372642208602,2.3464181082589284,1240.47001953125,2.8695931666565135,0.022969016871714248
1235.3499755859375,1236.1500244140625,1233.449951171875,1235.449951171875,0.05098084637052897,28.235654550763755,1237.977269459926,1239.5679997278094,1232.3437192913143,2.4321376255580356,1238.9800048828124,3.2643282227485373,0.03031920410820176
1237.800048828125,1237.800048828125,1235.050048828125,1235.5999755859375,0.034940176732133954,36.46030929839647,1237.9181959159923,1239.399623451649,1232.4612120137951,2.4678519112723216,1238.2400146484374,2.9549681956335494,0.03508425799094651
1231.9000244140625,1237.75,1231.9000244140625,1237.75,0.05485743058860212,39.31799254876178,1235.9121387486825,1238.6853759242597,1232.5154421182776,2.760716029575893,1236.27001953125,3.29387398604959,0.04451963170014
1235.0,1235.0,1230.5,1231.949951171875,0.03550688377759436,38.89891070561299,1235.6080924991218,1238.334387740997,1232.5397125635336,2.9428623744419644,1235.110009765625,2.107254982280305,0.0487044316302367
1235.6500244140625,1236.3499755859375,1234.199951171875,1234.9000244140625,0.045265371653583894,43.035761774181594,1235.622069804102,1238.0787340908128,1232.6268609051176,2.857151576450893,1235.1400146484375,2.1152491705492333,0.044310141824488655
1234.3499755859375,1235.9000244140625,1234.199951171875,1235.199951171875,0.029099605285242545,39.50181800805397,1235.1980383980472,1237.7236142332056,1232.6689288123864,2.850010463169643,1234.9400146484375,2.1375917722425886,0.039933893607431374
1235.449951171875,1235.5,1233.8499755859375,1234.699951171875,0.02572372230034656,40.65944384577205,1235.2820093226564,1237.5070748940311,1232.7067409485899,2.8535853794642856,1234.4699951171874,1.5209242493636244,0.038090602721073896
1234.4000244140625,1235.800048828125,1234.0,1235.449951171875,0.021895856658006287,30.260479862225523,1234.9880143531252,1237.2111653245104,1232.7351431587656,2.8535940987723216,1234.9699951171874,0.5922391353128488,0.031498287934954725
1234.1500244140625,1238.199951171875,1233.3499755859375,1235.699951171875,0.0,28.54452900373363,1234.7086843734378,1236.9196280949438,1232.7351431587656,3.0785958426339284,1234.8,0.6946129741152908,0.024396911179435855
1232.949951171875,1235.6500244140625,1232.8499755859375,1234.4000244140625,0.029123493103021245,34.71510674273378,1234.122439972917,1236.5415636260802,1232.754934281304,2.978602818080357,1234.2599853515626,0.890506708922828,0.021168535469323325
1230.1500244140625,1232.8499755859375,1229.0,1232.550048828125,0.03029808224827112,35.638224192263735,1232.7983014532988,1235.9328456058881,1232.7159213473626,3.1285923549107144,1233.4199951171875,2.0327180996643546,0.021408230861929042
1232.9000244140625,1233.0,1228.199951171875,1230.449951171875,0.015168764289472576,49.109016195310616,1232.8322091068867,1235.6440054923808,1232.7034184422525,3.410740443638393,1232.910009765625,1.6864900047818534,0.019297239259754247
1232.699951171875,1234.6500244140625,1232.0999755859375,1232.8499755859375,0.013227250468169797,50.29358788764829,1232.7881231285496,1235.3636193666182,1232.7069979518776,3.4643118722098216,1232.5699951171875,1.4682408946938903,0.017563518021786947
1235.050048828125,1236.1500244140625,1232.5999755859375,1232.6500244140625,0.016622463726663015,44.82754991976007,1233.5420983617414,1235.3337555058092,1232.7258764045534,3.2607421875,1232.75,1.7403369171209349,0.02088801076711955
1235.5,1236.0,1233.9000244140625,1235.199951171875,0.013831832277345107,57.777521582563054,1234.194732241161,1235.3495883147798,1232.745690160134,3.2178780691964284,1233.260009765625,2.141089679583592,0.01782967860198432
1235.4000244140625,1236.0999755859375,1235.0,1235.0,0.006659043519203605,56.32164555008349,1234.596496298795,1235.3543917528068,1232.7565602808802,3.1000191824776784,1234.310009765625,1.3903429318581162,0.01310187085617082
1234.699951171875,1235.449951171875,1233.25,1235.1500244140625,0.00851097802383627,57.30323208909676,1234.6309812564884,1235.2920640784325,1232.7651428815525,2.835728236607143,1234.6699951171875,1.1454543001207957,0.01177031360304356
1237.199951171875,1238.0,1233.550048828125,1234.75,0.011882303464550792,58.28572624353904,1235.4873045616173,1235.4737676111413,1232.7893909835461,2.8321533203125,1235.5699951171875,0.9640885212012961,0.011501324202319758
1238.25,1238.800048828125,1236.5999755859375,1236.5999755859375,0.011736933520831749,49.32250039697242,1236.4082030410782,1235.7381706957945,1232.8241627536822,2.835728236607143,1236.2099853515624,1.4647534975859204,0.010524218161153506
1237.25,1239.5999755859375,1236.6500244140625,1238.199951171875,0.02628320013779499,59.80599053006792,1236.6888020273855,1235.882154439052,1232.8995804172828,2.9250052315848216,1236.5599853515625,1.4617679795620815,0.013014491733243483
1235.199951171875,1237.0,1234.1500244140625,1237.0,0.011891261396217804,59.232458066215855,1236.192518408882,1235.817182699321,1232.9168355745517,3.0285731724330356,1236.519970703125,1.5035990354177196,0.014060935308646322
1238.449951171875,1239.0,1235.5,1235.8499755859375,0.007322716246042009,58.254640932332215,1236.9449959965464,1236.0679225538497,1232.9364735810318,3.1714303152901784,1237.269970703125,1.2887099899571621,0.013823282953087468
1238.0,1238.75,1236.75,1238.449951171875,0.006692989365520701,67.11911632998309,1237.2966639976976,1236.2519299296737,1232.9549734675413,2.967860630580357,1237.42998046875,1.3269436844610276,0.01278542013328145
1236.449951171875,1238.4000244140625,1236.4000244140625,1238.4000244140625,0.010249916864107863,56.80440890737973,1237.0144263890902,1236.2707890955976,1232.9787212860792,2.9107142857142856,1237.069970703125,1.292585432505237,0.012488016801936673
1236.449951171875,1237.4000244140625,1235.5,1236.5,0.00720877764150546,55.49134579426063,1236.826267983352,1236.287852150481,1232.9927082183756,2.7642909458705356,1236.9099609375,1.3140687241560405,0.008673132302678768
1235.199951171875,1236.800048828125,1235.050048828125,1236.449951171875,0.004355126357126648,49.50812061250791,1236.2841623795264,1236.184242533471,1232.999242126729,2.5464303152901784,1236.9099609375,1.3140687241560405,0.007165905294860536
1234.5999755859375,1236.0,1234.300048828125,1235.199951171875,0.006273380987434379,55.10199723831623,1235.7227667816635,1236.0333599670394,1233.0061001901724,2.4857090541294644,1236.1399658203125,1.3140687241560405,0.006956038243139011
1234.9000244140625,1235.6500244140625,1234.699951171875,1234.949951171875,0.003346651839456263,55.94177464210653,1235.4485193257965,1235.9254232477083,1233.0099557627668,2.3071376255580356,1235.519970703125,0.8750520358621483,0.006286770737926123
1237.25,1237.25,1234.699951171875,1235.0999755859375,0.003598102552916231,60.230630681338475,1236.0490128838644,1236.0515734145931,1233.0167073226537,2.3392857142857144,1235.67998046875,1.1250540356109922,0.004956407875687796
1237.449951171875,1238.0,1236.3499755859375,1237.300048828125,0.012122753209296887,50.47626428986631,1236.5159923132014,1236.1847522486198,1233.045034703945,2.378574916294643,1235.87998046875,1.360416088778373,0.005939202989246081
1238.25,1238.25,1237.25,1237.449951171875,0.0031685933029874233,44.37300802285966,1237.0939948754676,1236.381442510656,1233.053507132206,2.2928641183035716,1236.489990234375,1.6353073794807609,0.0057018963784182366
1237.3499755859375,1238.75,1236.949951171875,1238.199951171875,0.009049868334120165,39.20446663892357,1237.1793217789577,1236.4736837559208,1233.076390487972,2.1035853794642856,1237.039990234375,1.2601428822886216,0.006257193847755393
1236.5,1237.9000244140625,1236.199951171875,1237.5,0.006327600047524185,56.965261751487915,1236.9528811859718,1236.4761900648807,1233.0894439506399,2.06787109375,1237.3599853515625,0.6228947947138083,0.006853383489368978
1233.449951171875,1237.050048828125,1231.5,1236.5,0.05710257114640781,51.54074459063928,1235.7852378479397,1236.1879768369754,1233.1168904543824,2.2535923549107144,1236.5999755859375,1.8668280578742091,0.017554277208067293
1238.0,1238.25,1233.0999755859375,1233.0999755859375,0.030964269482244122,51.68530849889246,1236.5234918986266,1236.3605504715492,1233.1704939217695,2.4000244140625,1236.7099853515624,1.9440477817740636,0.02132258046265674
1239.0,1241.0,1237.5999755859375,1238.0,0.02247042153826231,57.012281354670634,1237.3489945990846,1236.611926617116,1233.240050264952,2.3714512416294644,1236.8599853515625,2.114078350247378,0.025182946109711717
1238.5999755859375,1239.699951171875,1237.6500244140625,1239.449951171875,0.006271180793691604,60.724389315053585,1237.7659882613689,1236.8012646141467,1233.2574118604473,2.3750174386160716,1237.1099853515625,2.255675324036917,0.024627208601626004
1238.75,1239.25,1237.5,1238.1500244140625,0.004862428171532133,60.55554802045328,1238.093992174246,1236.9868584604183,1233.2704245784528,2.3571602957589284,1237.5599853515625,2.326872933136062,0.024334174226427596
1240.300048828125,1240.3499755859375,1238.3499755859375,1238.75,0.008709466930773733,64.18718516077398,1238.8293443922057,1237.3024004001998,1233.29873582498,2.3643014090401784,1238.9300048828125,0.8497278836787475,0.014655553383300782
1239.0,1240.5,1238.5999755859375,1240.300048828125,0.006799541605349363,63.78801479788912,1238.8862295948038,1237.4640765525617,1233.3196318674907,2.3750174386160716,1239.1300048828125,0.6760436634529801,0.009822607807921829
1239.75,1239.75,1238.25,1239.3499755859375,0.003002635832103844,53.52921746872891,1239.1741530632025,1237.6817835475558,1233.3286365571312,2.3607352120535716,1239.2800048828126,0.7216531049196874,0.005929050666690135
1239.8499755859375,1240.4000244140625,1238.9000244140625,1239.800048828125,0.014634274366674232,58.0901684993071,1239.3994272374475,1237.8882780274018,1233.375563364804,2.3928745814732144,1239.5300048828126,0.6389560965303656,0.00760166938128666
1238.449951171875,1240.0,1237.949951171875,1239.949951171875,0.014933972185779331,57.97859907020232,1239.0829352155902,1237.9417707078278,1233.415924757483,2.3571602957589284,1239.4699951171874,0.7370824435942985,0.0096159781841361
1240.5,1241.300048828125,1238.3499755859375,1238.3499755859375,0.019577795393297202,60.55554802045328,1239.5552901437268,1238.1854115927965,1233.480011427862,2.4500209263392856,1239.5099853515626,0.7964117835594225,0.011789643876640794
1241.25,1242.75,1240.0999755859375,1240.449951171875,0.01029533514922657,63.00556010273489,1240.1201934291512,1238.4772771553874,1233.5198730772183,2.5678798130580356,1239.9599853515624,1.0358755757737075,0.012488802585416235
1241.1500244140625,1241.8499755859375,1240.5,1241.25,0.006245878565649695,73.8980750451032,1240.4634704241216,1238.7318245133565,1233.5432488311837,2.535731724330357,1240.239990234375,1.1480677554426946,0.013137451132125406
1241.0,1241.4000244140625,1240.25,1241.199951171875,0.01886901869473192,64.99988902945158,1240.642313616081,1238.9478412263702,1233.6104151009679,2.4964425223214284,1240.4699951171874,1.165464550255664,0.013984399997736943
1240.5,1241.449951171875,1240.1500244140625,1241.1500244140625,0.004070515580829146,56.1640934173123,1240.5948757440542,1239.0956658714779,1233.6243824390874,2.1928623744419644,1240.8800048828125,0.3581246933926586,0.011811708676746907
1241.300048828125,1241.9000244140625,1240.0999755859375,1240.5,0.006022244587366236,53.478399320666604,1240.8299334387445,1239.3056071054443,1233.6461087657824,1.9535784040178572,1241.0400146484376,0.32288959553763297,0.009100598515560714
1240.3499755859375,1241.5,1239.300048828125,1241.0999755859375,0.015274530745821675,53.27505330490406,1240.669947487809,1239.4050707702534,1233.6954079484574,1.86785888671875,1240.860009765625,0.41445205824954395,0.010096437634879735
1239.4000244140625,1241.0,1239.050048828125,1240.3499755859375,0.005183656457977242,48.30872293249045,1240.2466397965602,1239.404590164902,1233.7105711823174,1.8607177734375,1240.510009765625,0.7283595892170726,0.009883993213345245
1239.5,1240.300048828125,1238.9000244140625,1239.0999755859375,0.011839399686566686,48.30929269817307,1239.9977598643736,1239.4136768158637,1233.7435171749098,1.8357195172991072,1240.210009765625,0.78295275427271,0.008478069411712197
1239.949951171875,1240.800048828125,1238.5,1239.449951171875,0.007594911643362424,48.30929269817307,1239.981823633541,1239.4647505640553,1233.7651165594714,1.8571515764508928,1240.1,0.770565612906992,0.009182948624218852
1238.6500244140625,1240.1500244140625,1236.6500244140625,1239.5999755859375,0.013619199267775522,45.58162245639535,1239.5378905603816,1239.3871575973892,1233.7953465925289,1.971435546875,1239.5699951171875,0.6389193192579131,0.01070233956030071
1239.4000244140625,1239.800048828125,1237.699951171875,1238.550048828125,0.011604764739569354,57.21160617869384,1239.4919351782753,1239.388383008501,1233.8234255399477,2.0142996651785716,1239.3800048828125,0.46714843695126085,0.009968386359050247
1238.9000244140625,1239.9000244140625,1238.3499755859375,1239.449951171875,0.006613468077388986,51.36613479908214,1239.2946315902045,1239.3418726661735,1233.8395486073457,2.0178745814732144,1239.2800048828126,0.5130524138268107,0.010254348682932594
1239.949951171875,1240.5999755859375,1238.5999755859375,1238.5999755859375,0.008712295751300158,49.14270567390728,1239.5130714507613,1239.399784904812,1233.8633352909453,2.0142996651785716,1239.3699951171875,0.5943126459537161,0.009628927895879288
1240.75,1241.5,1239.75,1239.949951171875,0.010609805697747441,44.79158719259429,1239.9253809671743,1239.5283768186393,1233.896703508813,1.9285801478794642,1239.5300048828126,0.8445233730191699,0.010231906706756293
1241.0999755859375,1241.5,1240.0999755859375,1240.75,0.004798779709687579,45.50269334607882,1240.316912506762,1239.6780528917154,1233.9122050155681,1.83929443359375,1240.0199951171876,0.9141757414028061,0.008467822795138703
1240.1500244140625,1241.0999755859375,1240.0,1240.800048828125,0.004979981380074668,39.44922277471666,1240.261283142529,1239.7230025605104,1233.9271118086542,1.8214372907366072,1240.1699951171875,0.8460072532180072,0.007142866123239766
1240.1500244140625,1240.550048828125,1239.5,1240.1500244140625,0.007636086697691494,35.29404724861773,1240.2241968997068,1239.7636713084678,1233.9486114454394,1.8142961774553572,1240.4199951171875,0.4842484724233692,0.007347389847300269
1238.199951171875,1240.199951171875,1237.550048828125,1240.0999755859375,0.006173429328834042,36.923288803195156,1239.549448323763,1239.6147455811733,1233.9618837093967,1.9107230050223214,1240.0699951171875,1.121733049879889,0.0068396165628070455
